
Vector partition: 1838, Key insertions: 288073

Vector partition: 569, Key insertions: 287223

Vector partition: 612, Key insertions: 286349

Vector partition: 1829, Key insertions: 287870

Vector partition: 2897, Key insertions: 287260

Vector partition: 2190, Key insertions: 288176

Vector partition: 2157, Key insertions: 286885

Vector partition: 4046, Key insertions: 287190

Vector partition: 1707, Key insertions: 286688

Vector partition: 3919, Key insertions: 287616

Vector partition: 3365, Key insertions: 287827

Vector partition: 3924, Key insertions: 287796

Vector partition: 3632, Key insertions: 287231

Vector partition: 2650, Key insertions: 287600

Vector partition: 2918, Key insertions: 287959

Vector partition: 2844, Key insertions: 287422

Vector partition: 2975, Key insertions: 286824

Vector partition: 3620, Key insertions: 288330

Vector partition: 899, Key insertions: 287343

Vector partition: 102, Key insertions: 287822

Vector partition: 512, Key insertions: 286284

Vector partition: 3309, Key insertions: 287803

Vector partition: 2378, Key insertions: 287247

Vector partition: 96, Key insertions: 286637

Vector partition: 1090, Key insertions: 286649

Vector partition: 2967, Key insertions: 287802

Vector partition: 1330, Key insertions: 287254

Vector partition: 219, Key insertions: 287301

Vector partition: 1815, Key insertions: 287195

Vector partition: 3148, Key insertions: 287150

Vector partition: 833, Key insertions: 287569

Vector partition: 3690, Key insertions: 288061

Vector partition: 430, Key insertions: 287359

Vector partition: 3702, Key insertions: 287417

Vector partition: 2391, Key insertions: 286904

Vector partition: 3938, Key insertions: 287731

Vector partition: 3414, Key insertions: 287649

Vector partition: 263, Key insertions: 287545

Vector partition: 2048, Key insertions: 287316

Vector partition: 916, Key insertions: 287153

Vector partition: 1496, Key insertions: 287353

Vector partition: 999, Key insertions: 288103

Vector partition: 2043, Key insertions: 287730

Vector partition: 226, Key insertions: 287885

Vector partition: 2742, Key insertions: 288214

Vector partition: 2688, Key insertions: 287261

Vector partition: 405, Key insertions: 288325

Vector partition: 883, Key insertions: 287225

Vector partition: 1648, Key insertions: 287176

Vector partition: 2854, Key insertions: 287098

Vector partition: 636, Key insertions: 287853

Vector partition: 158, Key insertions: 287516

Vector partition: 1119, Key insertions: 287292

Vector partition: 3057, Key insertions: 287867

Vector partition: 1268, Key insertions: 287307

Vector partition: 904, Key insertions: 288023

Vector partition: 307, Key insertions: 287002

Vector partition: 1336, Key insertions: 288027

Vector partition: 3473, Key insertions: 288175

Vector partition: 310, Key insertions: 287120

Vector partition: 3019, Key insertions: 287401

Vector partition: 3172, Key insertions: 287013

Vector partition: 2815, Key insertions: 288376

Vector partition: 776, Key insertions: 288049

Vector partition: 2952, Key insertions: 287420

Vector partition: 3677, Key insertions: 287547

Vector partition: 3753, Key insertions: 287779

Vector partition: 3443, Key insertions: 287540

Vector partition: 1868, Key insertions: 288191

Vector partition: 1050, Key insertions: 288269

Vector partition: 3613, Key insertions: 287863

Vector partition: 4065, Key insertions: 286503

Vector partition: 2511, Key insertions: 286695

Vector partition: 3930, Key insertions: 287962

Vector partition: 3922, Key insertions: 287674

Vector partition: 3992, Key insertions: 288103

Vector partition: 910, Key insertions: 287669

Vector partition: 53, Key insertions: 287355

Vector partition: 135, Key insertions: 286417

Vector partition: 225, Key insertions: 287173

Vector partition: 4035, Key insertions: 287595

Vector partition: 1504, Key insertions: 287297

Vector partition: 2632, Key insertions: 286655

Vector partition: 2182, Key insertions: 287157

Vector partition: 3287, Key insertions: 287079

Vector partition: 540, Key insertions: 288397

Vector partition: 4094, Key insertions: 287045

Vector partition: 3890, Key insertions: 287038

Vector partition: 432, Key insertions: 287218

Vector partition: 3516, Key insertions: 287866

Vector partition: 1954, Key insertions: 288875

Vector partition: 2160, Key insertions: 287211

Vector partition: 2755, Key insertions: 287580

Vector partition: 2170, Key insertions: 287850

Vector partition: 169, Key insertions: 285974

Vector partition: 1774, Key insertions: 288443

Vector partition: 2166, Key insertions: 287858

Vector partition: 3972, Key insertions: 288011

Vector partition: 1910, Key insertions: 286986

Vector partition: 1222, Key insertions: 287809

Vector partition: 431, Key insertions: 288244

Vector partition: 3975, Key insertions: 287585

Vector partition: 1900, Key insertions: 286647

Vector partition: 588, Key insertions: 287365

Vector partition: 1026, Key insertions: 286611

Vector partition: 1095, Key insertions: 287475

Vector partition: 1715, Key insertions: 287231

Vector partition: 3475, Key insertions: 287642

Vector partition: 2422, Key insertions: 288062

Vector partition: 815, Key insertions: 287037

Vector partition: 1416, Key insertions: 287452

Vector partition: 1545, Key insertions: 287110

Vector partition: 1804, Key insertions: 287844

Vector partition: 3742, Key insertions: 287704

Vector partition: 190, Key insertions: 287162

Vector partition: 3790, Key insertions: 287558

Vector partition: 2417, Key insertions: 287634

Vector partition: 3263, Key insertions: 287413

Vector partition: 50, Key insertions: 286970

Vector partition: 4087, Key insertions: 287694

Vector partition: 750, Key insertions: 287402

Vector partition: 726, Key insertions: 286948

Vector partition: 121, Key insertions: 287491

Vector partition: 381, Key insertions: 287462

Vector partition: 1378, Key insertions: 287450

Vector partition: 973, Key insertions: 287711

Vector partition: 3963, Key insertions: 288560

Vector partition: 3175, Key insertions: 287283

Vector partition: 3372, Key insertions: 287747

Vector partition: 249, Key insertions: 287836

Vector partition: 2986, Key insertions: 288626

Vector partition: 3630, Key insertions: 286236

Vector partition: 3038, Key insertions: 287657

Vector partition: 3688, Key insertions: 287915

Vector partition: 2882, Key insertions: 287270

Vector partition: 1278, Key insertions: 287635

Vector partition: 107, Key insertions: 288226

Vector partition: 2502, Key insertions: 287572

Vector partition: 3847, Key insertions: 288205

Vector partition: 1692, Key insertions: 286233

Vector partition: 1621, Key insertions: 287067

Vector partition: 3348, Key insertions: 287985

Vector partition: 1526, Key insertions: 287153

Vector partition: 1106, Key insertions: 287570

Vector partition: 2996, Key insertions: 287454

Vector partition: 1768, Key insertions: 287832

Vector partition: 1813, Key insertions: 287206

Vector partition: 1608, Key insertions: 288045

Vector partition: 2088, Key insertions: 287483

Vector partition: 3141, Key insertions: 288027

Vector partition: 3921, Key insertions: 287701

Vector partition: 1668, Key insertions: 287216

Vector partition: 2772, Key insertions: 287323

Vector partition: 368, Key insertions: 288373

Vector partition: 1854, Key insertions: 287524

Vector partition: 3769, Key insertions: 287243

Vector partition: 2728, Key insertions: 288081

Vector partition: 1240, Key insertions: 287214

Vector partition: 3734, Key insertions: 286892

Vector partition: 3904, Key insertions: 287775

Vector partition: 1360, Key insertions: 286885

Vector partition: 3123, Key insertions: 288411

Vector partition: 553, Key insertions: 287240

Vector partition: 2603, Key insertions: 288084

Vector partition: 1853, Key insertions: 288133

Vector partition: 331, Key insertions: 288004

Vector partition: 248, Key insertions: 287750

Vector partition: 1151, Key insertions: 287019

Vector partition: 4093, Key insertions: 287412

Vector partition: 1964, Key insertions: 287493

Vector partition: 840, Key insertions: 287776

Vector partition: 774, Key insertions: 287975

Vector partition: 561, Key insertions: 287471

Vector partition: 532, Key insertions: 287320

Vector partition: 1828, Key insertions: 287222

Vector partition: 3028, Key insertions: 287375

Vector partition: 3149, Key insertions: 287007

Vector partition: 2210, Key insertions: 287381

Vector partition: 577, Key insertions: 288416

Vector partition: 1791, Key insertions: 288276

Vector partition: 583, Key insertions: 286950

Vector partition: 3913, Key insertions: 287433

Vector partition: 348, Key insertions: 287838

Vector partition: 674, Key insertions: 289296

Vector partition: 3316, Key insertions: 287972

Vector partition: 3490, Key insertions: 287524

Vector partition: 3575, Key insertions: 287507

Vector partition: 2686, Key insertions: 288315

Vector partition: 3345, Key insertions: 287403

Vector partition: 2352, Key insertions: 288038

Vector partition: 1244, Key insertions: 287351

Vector partition: 99, Key insertions: 287201

Vector partition: 720, Key insertions: 286927

Vector partition: 812, Key insertions: 287491

Vector partition: 875, Key insertions: 287376

Vector partition: 1335, Key insertions: 287274

Vector partition: 2473, Key insertions: 287375

Vector partition: 2610, Key insertions: 286769

Vector partition: 3453, Key insertions: 287246

Vector partition: 6, Key insertions: 288053

Vector partition: 1292, Key insertions: 287405

Vector partition: 2883, Key insertions: 287466

Vector partition: 3948, Key insertions: 287467

Vector partition: 4038, Key insertions: 287251

Vector partition: 2596, Key insertions: 287450

Vector partition: 1624, Key insertions: 287521

Vector partition: 1892, Key insertions: 287639

Vector partition: 3241, Key insertions: 287731

Vector partition: 3058, Key insertions: 287382

Vector partition: 758, Key insertions: 287020

Vector partition: 2886, Key insertions: 287443

Vector partition: 412, Key insertions: 287381

Vector partition: 1720, Key insertions: 287200

Vector partition: 3546, Key insertions: 288206

Vector partition: 3415, Key insertions: 288070

Vector partition: 2752, Key insertions: 287361

Vector partition: 1788, Key insertions: 287286

Vector partition: 2933, Key insertions: 287537

Vector partition: 3724, Key insertions: 287397

Vector partition: 104, Key insertions: 287912

Vector partition: 1193, Key insertions: 287931

Vector partition: 1776, Key insertions: 287690

Vector partition: 1825, Key insertions: 287380

Vector partition: 2727, Key insertions: 287551

Vector partition: 228, Key insertions: 287454

Vector partition: 2764, Key insertions: 287637

Vector partition: 2185, Key insertions: 287886

Vector partition: 282, Key insertions: 286817

Vector partition: 2741, Key insertions: 287356

Vector partition: 1465, Key insertions: 287504

Vector partition: 1658, Key insertions: 287842

Vector partition: 2292, Key insertions: 288272

Vector partition: 3421, Key insertions: 288954

Vector partition: 3849, Key insertions: 287226

Vector partition: 492, Key insertions: 287241

Vector partition: 3537, Key insertions: 287435

Vector partition: 187, Key insertions: 288114

Vector partition: 3808, Key insertions: 287924

Vector partition: 1622, Key insertions: 287894

Vector partition: 465, Key insertions: 287100

Vector partition: 3937, Key insertions: 286702

Vector partition: 3750, Key insertions: 287147

Vector partition: 3929, Key insertions: 287369

Vector partition: 2065, Key insertions: 287996

Vector partition: 3549, Key insertions: 287774

Vector partition: 3498, Key insertions: 286896

Vector partition: 2137, Key insertions: 287587

Vector partition: 3519, Key insertions: 288712

Vector partition: 9, Key insertions: 287167

Vector partition: 1596, Key insertions: 286810

Vector partition: 244, Key insertions: 288199

Vector partition: 744, Key insertions: 286961

Vector partition: 1716, Key insertions: 287271

Vector partition: 2264, Key insertions: 287866

Vector partition: 801, Key insertions: 287071

Vector partition: 617, Key insertions: 287879

Vector partition: 2122, Key insertions: 287765

Vector partition: 161, Key insertions: 287247

Vector partition: 1730, Key insertions: 287279

Vector partition: 2451, Key insertions: 287087

Vector partition: 1733, Key insertions: 287570

Vector partition: 1388, Key insertions: 286959

Vector partition: 1969, Key insertions: 287609

Vector partition: 2036, Key insertions: 287719

Vector partition: 2926, Key insertions: 286879

Vector partition: 1607, Key insertions: 288363

Vector partition: 3633, Key insertions: 287387

Vector partition: 3775, Key insertions: 287066

Vector partition: 3541, Key insertions: 287668

Vector partition: 922, Key insertions: 287618

Vector partition: 1036, Key insertions: 287210

Vector partition: 1689, Key insertions: 288141

Vector partition: 825, Key insertions: 287396

Vector partition: 918, Key insertions: 288287

Vector partition: 3336, Key insertions: 285763

Vector partition: 452, Key insertions: 287866

Vector partition: 826, Key insertions: 288083

Vector partition: 372, Key insertions: 287247

Vector partition: 1281, Key insertions: 287545

Vector partition: 19, Key insertions: 287283

Vector partition: 2611, Key insertions: 286826

Vector partition: 3666, Key insertions: 287243

Vector partition: 4010, Key insertions: 287720

Vector partition: 3796, Key insertions: 285807

Vector partition: 3610, Key insertions: 286792

Vector partition: 68, Key insertions: 286595

Vector partition: 2948, Key insertions: 286938

Vector partition: 3551, Key insertions: 288054

Vector partition: 3827, Key insertions: 287482

Vector partition: 3832, Key insertions: 287610

Vector partition: 3029, Key insertions: 287351

Vector partition: 1559, Key insertions: 287859

Vector partition: 2189, Key insertions: 287116

Vector partition: 3971, Key insertions: 287585

Vector partition: 2779, Key insertions: 286855

Vector partition: 415, Key insertions: 287182

Vector partition: 3234, Key insertions: 287318

Vector partition: 2270, Key insertions: 287791

Vector partition: 3597, Key insertions: 287148

Vector partition: 3268, Key insertions: 287044

Vector partition: 906, Key insertions: 287630

Vector partition: 2622, Key insertions: 287481

Vector partition: 3278, Key insertions: 286801

Vector partition: 320, Key insertions: 286724

Vector partition: 895, Key insertions: 288656

Vector partition: 3731, Key insertions: 288192

Vector partition: 1934, Key insertions: 286813

Vector partition: 2165, Key insertions: 287501

Vector partition: 2766, Key insertions: 287349

Vector partition: 3863, Key insertions: 287930

Vector partition: 2857, Key insertions: 287472

Vector partition: 794, Key insertions: 286911

Vector partition: 1115, Key insertions: 287518

Vector partition: 129, Key insertions: 286877

Vector partition: 2671, Key insertions: 287549

Vector partition: 436, Key insertions: 287332

Vector partition: 2615, Key insertions: 287375

Vector partition: 332, Key insertions: 286628

Vector partition: 788, Key insertions: 286791

Vector partition: 1612, Key insertions: 287759

Vector partition: 3025, Key insertions: 288378

Vector partition: 101, Key insertions: 287420

Vector partition: 554, Key insertions: 287795

Vector partition: 3895, Key insertions: 286703

Vector partition: 2563, Key insertions: 287045

Vector partition: 3447, Key insertions: 288358

Vector partition: 1754, Key insertions: 287094

Vector partition: 502, Key insertions: 287994

Vector partition: 820, Key insertions: 287594

Vector partition: 70, Key insertions: 287420

Vector partition: 210, Key insertions: 286953

Vector partition: 2754, Key insertions: 287940

Vector partition: 955, Key insertions: 288271

Vector partition: 2432, Key insertions: 287907

Vector partition: 3497, Key insertions: 286949

Vector partition: 3220, Key insertions: 287040

Vector partition: 3321, Key insertions: 287183

Vector partition: 3776, Key insertions: 287943

Vector partition: 1642, Key insertions: 287415

Vector partition: 2508, Key insertions: 287159

Vector partition: 3064, Key insertions: 287577

Vector partition: 2829, Key insertions: 287633

Vector partition: 3427, Key insertions: 287478

Vector partition: 3861, Key insertions: 287234

Vector partition: 3339, Key insertions: 288086

Vector partition: 2858, Key insertions: 287712

Vector partition: 3247, Key insertions: 287442

Vector partition: 3482, Key insertions: 286664

Vector partition: 821, Key insertions: 287446

Vector partition: 1150, Key insertions: 287272

Vector partition: 1439, Key insertions: 287420

Vector partition: 601, Key insertions: 287411

Vector partition: 1643, Key insertions: 287239

Vector partition: 1520, Key insertions: 287353

Vector partition: 2455, Key insertions: 288019

Vector partition: 199, Key insertions: 287426

Vector partition: 1019, Key insertions: 286574

Vector partition: 3440, Key insertions: 287144

Vector partition: 3860, Key insertions: 287792

Vector partition: 2084, Key insertions: 287613

Vector partition: 2891, Key insertions: 286918

Vector partition: 3820, Key insertions: 287453

Vector partition: 4019, Key insertions: 287770

Vector partition: 1683, Key insertions: 287272

Vector partition: 3866, Key insertions: 288147

Vector partition: 2631, Key insertions: 288176

Vector partition: 2261, Key insertions: 287836

Vector partition: 846, Key insertions: 287039

Vector partition: 4078, Key insertions: 287959

Vector partition: 2794, Key insertions: 287409

Vector partition: 2991, Key insertions: 288099

Vector partition: 2925, Key insertions: 287452

Vector partition: 1345, Key insertions: 288044

Vector partition: 1586, Key insertions: 286511

Vector partition: 3719, Key insertions: 287706

Vector partition: 4024, Key insertions: 287917

Vector partition: 191, Key insertions: 288012

Vector partition: 1349, Key insertions: 286944

Vector partition: 1046, Key insertions: 287932

Vector partition: 874, Key insertions: 286554

Vector partition: 1266, Key insertions: 287543

Vector partition: 297, Key insertions: 287466

Vector partition: 3140, Key insertions: 288194

Vector partition: 2923, Key insertions: 287910

Vector partition: 3018, Key insertions: 287742

Vector partition: 3352, Key insertions: 288094

Vector partition: 1121, Key insertions: 286620

Vector partition: 2223, Key insertions: 287734

Vector partition: 2782, Key insertions: 288660

Vector partition: 552, Key insertions: 288086

Vector partition: 2722, Key insertions: 288582

Vector partition: 2601, Key insertions: 287200

Vector partition: 3283, Key insertions: 287389

Vector partition: 2713, Key insertions: 286821

Vector partition: 2083, Key insertions: 287168

Vector partition: 1736, Key insertions: 287768

Vector partition: 3506, Key insertions: 287363

Vector partition: 223, Key insertions: 287901

Vector partition: 2393, Key insertions: 288516

Vector partition: 1088, Key insertions: 287139

Vector partition: 1189, Key insertions: 287473

Vector partition: 1138, Key insertions: 287242

Vector partition: 94, Key insertions: 288462

Vector partition: 1258, Key insertions: 288315

Vector partition: 1364, Key insertions: 288271

Vector partition: 285, Key insertions: 287531

Vector partition: 1483, Key insertions: 286470

Vector partition: 1513, Key insertions: 288526

Vector partition: 1606, Key insertions: 286995

Vector partition: 3846, Key insertions: 286715

Vector partition: 2075, Key insertions: 287600

Vector partition: 1, Key insertions: 287259

Vector partition: 3328, Key insertions: 287597

Vector partition: 3628, Key insertions: 287087

Vector partition: 1780, Key insertions: 287050

Vector partition: 3562, Key insertions: 287713

Vector partition: 3430, Key insertions: 287646

Vector partition: 3747, Key insertions: 287208

Vector partition: 1368, Key insertions: 287932

Vector partition: 3081, Key insertions: 287979

Vector partition: 2164, Key insertions: 287838

Vector partition: 2067, Key insertions: 287718

Vector partition: 1486, Key insertions: 287497

Vector partition: 3636, Key insertions: 286950

Vector partition: 3673, Key insertions: 288951

Vector partition: 2529, Key insertions: 286904

Vector partition: 117, Key insertions: 287419

Vector partition: 2151, Key insertions: 287121

Vector partition: 1430, Key insertions: 287635

Vector partition: 1141, Key insertions: 287513

Vector partition: 897, Key insertions: 288963

Vector partition: 676, Key insertions: 287973

Vector partition: 2324, Key insertions: 288091

Vector partition: 2294, Key insertions: 287135

Vector partition: 3207, Key insertions: 287192

Vector partition: 3996, Key insertions: 288157

Vector partition: 1441, Key insertions: 287710

Vector partition: 1172, Key insertions: 286941

Vector partition: 3069, Key insertions: 287423

Vector partition: 2110, Key insertions: 287930

Vector partition: 239, Key insertions: 288472

Vector partition: 3311, Key insertions: 287131

Vector partition: 477, Key insertions: 287777

Vector partition: 765, Key insertions: 287447

Vector partition: 1725, Key insertions: 287500

Vector partition: 3013, Key insertions: 287037

Vector partition: 4049, Key insertions: 288820

Vector partition: 1414, Key insertions: 288296

Vector partition: 2443, Key insertions: 287297

Vector partition: 57, Key insertions: 287241

Vector partition: 2276, Key insertions: 287866

Vector partition: 410, Key insertions: 287502

Vector partition: 2749, Key insertions: 287143

Vector partition: 908, Key insertions: 287251

Vector partition: 3517, Key insertions: 287313

Vector partition: 2800, Key insertions: 287837

Vector partition: 360, Key insertions: 287376

Vector partition: 3117, Key insertions: 286685

Vector partition: 3581, Key insertions: 287506

Vector partition: 681, Key insertions: 286983

Vector partition: 3851, Key insertions: 287655

Vector partition: 60, Key insertions: 287075

Vector partition: 3290, Key insertions: 287003

Vector partition: 2839, Key insertions: 286802

Vector partition: 568, Key insertions: 287264

Vector partition: 2171, Key insertions: 287463

Vector partition: 3732, Key insertions: 287700

Vector partition: 4059, Key insertions: 287712

Vector partition: 1120, Key insertions: 287778

Vector partition: 3153, Key insertions: 287406

Vector partition: 4006, Key insertions: 288020

Vector partition: 1615, Key insertions: 287439

Vector partition: 516, Key insertions: 287352

Vector partition: 2731, Key insertions: 287889

Vector partition: 30, Key insertions: 287489

Vector partition: 1323, Key insertions: 287437

Vector partition: 23, Key insertions: 287811

Vector partition: 2419, Key insertions: 287241

Vector partition: 3428, Key insertions: 286801

Vector partition: 3353, Key insertions: 287148

Vector partition: 441, Key insertions: 287806

Vector partition: 130, Key insertions: 287606

Vector partition: 421, Key insertions: 287091

Vector partition: 3088, Key insertions: 287669

Vector partition: 2203, Key insertions: 287445

Vector partition: 2487, Key insertions: 288232

Vector partition: 1555, Key insertions: 288067

Vector partition: 3787, Key insertions: 288657

Vector partition: 3918, Key insertions: 287306

Vector partition: 3457, Key insertions: 287529

Vector partition: 3857, Key insertions: 286547

Vector partition: 900, Key insertions: 286965

Vector partition: 207, Key insertions: 287035

Vector partition: 390, Key insertions: 287251

Vector partition: 351, Key insertions: 287813

Vector partition: 724, Key insertions: 288119

Vector partition: 2398, Key insertions: 288739

Vector partition: 2396, Key insertions: 286848

Vector partition: 2865, Key insertions: 287483

Vector partition: 2984, Key insertions: 287170

Vector partition: 3269, Key insertions: 287928

Vector partition: 816, Key insertions: 288260

Vector partition: 2838, Key insertions: 288053

Vector partition: 1182, Key insertions: 287198

Vector partition: 2978, Key insertions: 287195

Vector partition: 809, Key insertions: 287979

Vector partition: 1140, Key insertions: 287671

Vector partition: 1805, Key insertions: 288059

Vector partition: 2117, Key insertions: 287361

Vector partition: 1300, Key insertions: 287994

Vector partition: 3271, Key insertions: 286784

Vector partition: 1055, Key insertions: 287123

Vector partition: 1482, Key insertions: 287935

Vector partition: 3079, Key insertions: 286965

Vector partition: 2525, Key insertions: 288123

Vector partition: 2089, Key insertions: 287962

Vector partition: 1912, Key insertions: 286727

Vector partition: 1649, Key insertions: 287988

Vector partition: 111, Key insertions: 287194

Vector partition: 255, Key insertions: 288067

Vector partition: 3300, Key insertions: 287110

Vector partition: 2176, Key insertions: 286862

Vector partition: 2267, Key insertions: 288252

Vector partition: 3757, Key insertions: 287432

Vector partition: 913, Key insertions: 286582

Vector partition: 1826, Key insertions: 287341

Vector partition: 2173, Key insertions: 287478

Vector partition: 1133, Key insertions: 288306

Vector partition: 1547, Key insertions: 287508

Vector partition: 938, Key insertions: 288088

Vector partition: 1528, Key insertions: 286687

Vector partition: 688, Key insertions: 287618

Vector partition: 1647, Key insertions: 288282

Vector partition: 2737, Key insertions: 287104

Vector partition: 2871, Key insertions: 287298

Vector partition: 2038, Key insertions: 289002

Vector partition: 2912, Key insertions: 287919

Vector partition: 3003, Key insertions: 287453

Vector partition: 3542, Key insertions: 286487

Vector partition: 3804, Key insertions: 287403

Vector partition: 1015, Key insertions: 287291

Vector partition: 1616, Key insertions: 287195

Vector partition: 3429, Key insertions: 287656

Vector partition: 3697, Key insertions: 288017

Vector partition: 2496, Key insertions: 287327

Vector partition: 3044, Key insertions: 286905

Vector partition: 2639, Key insertions: 287969

Vector partition: 1184, Key insertions: 287342

Vector partition: 2215, Key insertions: 287200

Vector partition: 2342, Key insertions: 287760

Vector partition: 2544, Key insertions: 287770

Vector partition: 2561, Key insertions: 287505

Vector partition: 1247, Key insertions: 287980

Vector partition: 3772, Key insertions: 287132

Vector partition: 2435, Key insertions: 286822

Vector partition: 3625, Key insertions: 287376

Vector partition: 2555, Key insertions: 287479

Vector partition: 3728, Key insertions: 287544

Vector partition: 1638, Key insertions: 287071

Vector partition: 495, Key insertions: 286526

Vector partition: 45, Key insertions: 285918

Vector partition: 1679, Key insertions: 287094

Vector partition: 1845, Key insertions: 287574

Vector partition: 1438, Key insertions: 287656

Vector partition: 965, Key insertions: 287544

Vector partition: 2660, Key insertions: 287776

Vector partition: 1094, Key insertions: 287799

Vector partition: 1381, Key insertions: 287260

Vector partition: 3740, Key insertions: 287658

Vector partition: 1577, Key insertions: 287938

Vector partition: 2051, Key insertions: 288124

Vector partition: 2512, Key insertions: 287702

Vector partition: 958, Key insertions: 286580

Vector partition: 3281, Key insertions: 287982

Vector partition: 370, Key insertions: 288295

Vector partition: 2361, Key insertions: 286899

Vector partition: 1380, Key insertions: 286906

Vector partition: 1972, Key insertions: 287920

Vector partition: 659, Key insertions: 287735

Vector partition: 2220, Key insertions: 287088

Vector partition: 827, Key insertions: 288490

Vector partition: 1086, Key insertions: 287461

Vector partition: 3189, Key insertions: 287986

Vector partition: 917, Key insertions: 286717

Vector partition: 1975, Key insertions: 286648

Vector partition: 4027, Key insertions: 287785

Vector partition: 4021, Key insertions: 287215

Vector partition: 4031, Key insertions: 288131

Vector partition: 747, Key insertions: 287812

Vector partition: 1194, Key insertions: 288118

Vector partition: 1681, Key insertions: 287579

Vector partition: 3301, Key insertions: 287299

Vector partition: 4034, Key insertions: 287957

Vector partition: 772, Key insertions: 287306

Vector partition: 3883, Key insertions: 287695

Vector partition: 719, Key insertions: 287374

Vector partition: 4072, Key insertions: 286534

Vector partition: 3402, Key insertions: 287804

Vector partition: 3961, Key insertions: 287541

Vector partition: 708, Key insertions: 287001

Vector partition: 3626, Key insertions: 287001

Vector partition: 4081, Key insertions: 287737

Vector partition: 183, Key insertions: 288085

Vector partition: 397, Key insertions: 288284

Vector partition: 799, Key insertions: 287541

Vector partition: 2461, Key insertions: 286700

Vector partition: 1962, Key insertions: 287027

Vector partition: 3460, Key insertions: 287631

Vector partition: 4020, Key insertions: 287140

Vector partition: 3338, Key insertions: 287468

Vector partition: 2219, Key insertions: 287684

Vector partition: 1800, Key insertions: 287599

Vector partition: 738, Key insertions: 288903

Vector partition: 2058, Key insertions: 287763

Vector partition: 278, Key insertions: 286862

Vector partition: 541, Key insertions: 287496

Vector partition: 2046, Key insertions: 286193

Vector partition: 77, Key insertions: 287837

Vector partition: 439, Key insertions: 287494

Vector partition: 1456, Key insertions: 287662

Vector partition: 3092, Key insertions: 287432

Vector partition: 1286, Key insertions: 287711

Vector partition: 1173, Key insertions: 287896

Vector partition: 2099, Key insertions: 287356

Vector partition: 4026, Key insertions: 287820

Vector partition: 1274, Key insertions: 287412

Vector partition: 3340, Key insertions: 287421

Vector partition: 87, Key insertions: 287097

Vector partition: 1069, Key insertions: 287599

Vector partition: 2528, Key insertions: 287240

Vector partition: 355, Key insertions: 288091

Vector partition: 2025, Key insertions: 287328

Vector partition: 785, Key insertions: 287634

Vector partition: 1988, Key insertions: 287569

Vector partition: 1589, Key insertions: 287427

Vector partition: 1860, Key insertions: 287880

Vector partition: 3077, Key insertions: 288162

Vector partition: 140, Key insertions: 287498

Vector partition: 499, Key insertions: 287259

Vector partition: 924, Key insertions: 287808

Vector partition: 1198, Key insertions: 287807

Vector partition: 1499, Key insertions: 288054

Vector partition: 288, Key insertions: 288373

Vector partition: 1233, Key insertions: 287420

Vector partition: 2035, Key insertions: 288125

Vector partition: 3614, Key insertions: 287197

Vector partition: 3131, Key insertions: 286925

Vector partition: 2154, Key insertions: 287750

Vector partition: 165, Key insertions: 287312

Vector partition: 2375, Key insertions: 287500

Vector partition: 4056, Key insertions: 287944

Vector partition: 3113, Key insertions: 287877

Vector partition: 2204, Key insertions: 287040

Vector partition: 782, Key insertions: 287060

Vector partition: 3770, Key insertions: 287012

Vector partition: 3063, Key insertions: 287716

Vector partition: 2585, Key insertions: 286437

Vector partition: 2355, Key insertions: 286732

Vector partition: 3487, Key insertions: 287300

Vector partition: 695, Key insertions: 287176

Vector partition: 2699, Key insertions: 287544

Vector partition: 171, Key insertions: 287738

Vector partition: 1640, Key insertions: 287595

Vector partition: 2458, Key insertions: 287656

Vector partition: 1852, Key insertions: 287685

Vector partition: 626, Key insertions: 287063

Vector partition: 145, Key insertions: 287060

Vector partition: 137, Key insertions: 287199

Vector partition: 679, Key insertions: 287284

Vector partition: 1085, Key insertions: 287116

Vector partition: 150, Key insertions: 287616

Vector partition: 1200, Key insertions: 287882

Vector partition: 3227, Key insertions: 287620

Vector partition: 2626, Key insertions: 287800

Vector partition: 639, Key insertions: 287583
